id,name,location,city_slug,address,phone,website,rating,pincode,image_url,property_type,active,google_cid,google_review_count,google_summary,gmb_link,hotelzz_link
imperial-business-hotel-pune-in04888,Imperial Business Hotel Pune,Pune,pune,"423, Viman Nagar, Camp, Pune, Maharashtra 411038",,,4.2,411038,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=imperial-business-hotel-pune-in04888
sapphire-inn-pune-in04889,Sapphire Inn Pune,Pune,pune,"563, Koregaon Park, Hinjewadi, Pune, Maharashtra 411004",,,4.0,411004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=sapphire-inn-pune-in04889
maple-business-hotel-pune-in04890,Maple Business Hotel Pune,Pune,pune,"160, Aundh, Camp, Pune, Maharashtra 411007",,,4.8,411007,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=maple-business-hotel-pune-in04890
vintage-inn-pune-in04891,Vintage Inn Pune,Pune,pune,"493, Camp, Hinjewadi, Pune, Maharashtra 411007",,,4.4,411007,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=vintage-inn-pune-in04891
cosy-business-hotel-pune-in04892,Cosy Business Hotel Pune,Pune,pune,"390, Camp, Koregaon Park, Pune, Maharashtra 411001",,,4.4,411001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=cosy-business-hotel-pune-in04892
indigo-business-hotel-pune-in04893,Indigo Business Hotel Pune,Pune,pune,"318, FC Road, near University, Pune, Maharashtra 411004",,,4.0,411004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=indigo-business-hotel-pune-in04893
hotel-misty-pune-in04894,Hotel Misty Pune,Pune,pune,"276, Kalyani Nagar, Camp, Pune, Maharashtra 411007",,,4.3,411007,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-misty-pune-in04894
vintage-inn-pune-95-in04895,Vintage Inn Pune 95,Pune,pune,"314, Baner, Viman Nagar, Pune, Maharashtra 411007",,,4.1,411007,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=vintage-inn-pune-95-in04895
vintage-business-hotel-pune-in04896,Vintage Business Hotel Pune,Pune,pune,"179, Aundh, near University, Pune, Maharashtra 411038",,,4.9,411038,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=vintage-business-hotel-pune-in04896
pune-marigold-suites-in04897,Pune Marigold Suites,Pune,pune,"130, Kalyani Nagar, near University, Pune, Maharashtra 411001",,,4.7,411001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=pune-marigold-suites-in04897
crystal-business-hotel-pune-in04898,Crystal Business Hotel Pune,Pune,pune,"170, Hinjewadi, near University, Pune, Maharashtra 411007",,,4.4,411007,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=crystal-business-hotel-pune-in04898
pune-indigo-suites-in04899,Pune Indigo Suites,Pune,pune,"553, Viman Nagar, Viman Nagar, Pune, Maharashtra 411016",,,4.6,411016,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=pune-indigo-suites-in04899
crown-business-hotel-pune-in04900,Crown Business Hotel Pune,Pune,pune,"475, Kalyani Nagar, Hinjewadi, Pune, Maharashtra 411007",,,4.5,411007,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=crown-business-hotel-pune-in04900
tapasya-amritsar-stay-in04901,Tapasya Amritsar Stay,Amritsar,amritsar,"162, Ranjit Ave, Ranjit Avenue, Amritsar, Punjab 143001",,,4.2,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=tapasya-amritsar-stay-in04901
azure-ashram-stay-amritsar-in04902,Azure Ashram Stay Amritsar,Amritsar,amritsar,"172, Cantt, Lawrence Road, Amritsar, Punjab 143006",,,4.7,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=azure-ashram-stay-amritsar-in04902
hotel-amritsar-heritage-in04903,Hotel Amritsar Heritage,Amritsar,amritsar,"130, Golden Temple Rd, Mall Road, Amritsar, Punjab 143001",,,4.8,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=hotel-amritsar-heritage-in04903
hotel-amritsar-divine-in04904,Hotel Amritsar Divine,Amritsar,amritsar,"477, Cantt, Lawrence Road, Amritsar, Punjab 143104",,,4.6,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=hotel-amritsar-divine-in04904
imperial-ashram-stay-amritsar-in04905,Imperial Ashram Stay Amritsar,Amritsar,amritsar,"214, Ranjit Ave, Ranjit Avenue, Amritsar, Punjab 143006",,,4.1,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=imperial-ashram-stay-amritsar-in04905
emerald-tirth-amritsar-in04906,Emerald Tirth Amritsar,Amritsar,amritsar,"125, Lawrence Rd, Mall Road, Amritsar, Punjab 143104",,,4.1,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=emerald-tirth-amritsar-in04906
hotel-amritsar-pilgrim-in04907,Hotel Amritsar Pilgrim,Amritsar,amritsar,"421, Cantt, Lawrence Road, Amritsar, Punjab 143104",,,4.7,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=hotel-amritsar-pilgrim-in04907
heritage-ghat-view-amritsar-in04908,Heritage Ghat View Amritsar,Amritsar,amritsar,"191, Cantt, Lawrence Road, Amritsar, Punjab 143006",,,4.4,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=heritage-ghat-view-amritsar-in04908
hotel-amritsar-tranquil-in04909,Hotel Amritsar Tranquil,Amritsar,amritsar,"392, Maqbool Rd, Ranjit Avenue, Amritsar, Punjab 143006",,,4.8,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=hotel-amritsar-tranquil-in04909
amritsar-yog-retreat-in04910,Amritsar Yog Retreat,Amritsar,amritsar,"229, Maqbool Rd, near Golden Temple, Amritsar, Punjab 143001",,,4.8,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=amritsar-yog-retreat-in04910
regal-tirth-amritsar-in04911,Regal Tirth Amritsar,Amritsar,amritsar,"217, Mall Rd, Cantt, Amritsar, Punjab 143006",,,4.6,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=regal-tirth-amritsar-in04911
vintage-tirth-amritsar-in04912,Vintage Tirth Amritsar,Amritsar,amritsar,"329, Lawrence Rd, Lawrence Road, Amritsar, Punjab 143006",,,4.9,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=vintage-tirth-amritsar-in04912
highland-peace-lodge-amritsar-in04913,Highland Peace Lodge Amritsar,Amritsar,amritsar,"453, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143006",,,4.4,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=highland-peace-lodge-amritsar-in04913
orchid-peace-lodge-amritsar-in04914,Orchid Peace Lodge Amritsar,Amritsar,amritsar,"125, Ranjit Ave, Lawrence Road, Amritsar, Punjab 143104",,,4.2,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=orchid-peace-lodge-amritsar-in04914
marigold-ashram-stay-amritsar-in04915,Marigold Ashram Stay Amritsar,Amritsar,amritsar,"367, Ranjit Ave, Ranjit Avenue, Amritsar, Punjab 143001",,,4.1,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=marigold-ashram-stay-amritsar-in04915
hotel-amritsar-sacred-in04916,Hotel Amritsar Sacred,Amritsar,amritsar,"252, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143104",,,4.7,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=hotel-amritsar-sacred-in04916
casa-ghat-view-amritsar-in04917,Casa Ghat View Amritsar,Amritsar,amritsar,"398, Golden Temple Rd, Cantt, Amritsar, Punjab 143001",,,4.9,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=casa-ghat-view-amritsar-in04917
whispering-ashram-stay-amritsar-in04918,Whispering Ashram Stay Amritsar,Amritsar,amritsar,"254, Maqbool Rd, near Golden Temple, Amritsar, Punjab 143001",,,4.0,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=whispering-ashram-stay-amritsar-in04918
the-indigo-sanctuary-amritsar-in04919,The Indigo Sanctuary Amritsar,Amritsar,amritsar,"313, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143001",,,4.2,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-indigo-sanctuary-amritsar-in04919
the-orchid-sanctuary-amritsar-in04920,The Orchid Sanctuary Amritsar,Amritsar,amritsar,"165, Maqbool Rd, Lawrence Road, Amritsar, Punjab 143001",,,4.1,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-orchid-sanctuary-amritsar-in04920
the-serene-sanctuary-amritsar-in04921,The Serene Sanctuary Amritsar,Amritsar,amritsar,"565, Golden Temple Rd, Cantt, Amritsar, Punjab 143006",,,4.1,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-serene-sanctuary-amritsar-in04921
crown-ashram-stay-amritsar-in04922,Crown Ashram Stay Amritsar,Amritsar,amritsar,"485, Mall Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.4,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=crown-ashram-stay-amritsar-in04922
crystal-peace-lodge-amritsar-in04923,Crystal Peace Lodge Amritsar,Amritsar,amritsar,"509, Lawrence Rd, Mall Road, Amritsar, Punjab 143006",,,4.6,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=crystal-peace-lodge-amritsar-in04923
wooden-tirth-amritsar-in04924,Wooden Tirth Amritsar,Amritsar,amritsar,"101, Mall Rd, near Golden Temple, Amritsar, Punjab 143001",,,4.2,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=wooden-tirth-amritsar-in04924
the-saffron-sanctuary-amritsar-in04925,The Saffron Sanctuary Amritsar,Amritsar,amritsar,"537, Ranjit Ave, Cantt, Amritsar, Punjab 143104",,,4.3,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-saffron-sanctuary-amritsar-in04925
tranquil-ashram-stay-amritsar-in04926,Tranquil Ashram Stay Amritsar,Amritsar,amritsar,"231, Lawrence Rd, Cantt, Amritsar, Punjab 143001",,,4.2,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=tranquil-ashram-stay-amritsar-in04926
vintage-peace-lodge-amritsar-in04927,Vintage Peace Lodge Amritsar,Amritsar,amritsar,"343, Golden Temple Rd, Lawrence Road, Amritsar, Punjab 143006",,,4.4,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=vintage-peace-lodge-amritsar-in04927
serene-amritsar-inn-in04928,Serene Amritsar Inn,Amritsar,amritsar,"74, Ranjit Ave, Lawrence Road, Amritsar, Punjab 143104",,,4.4,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=serene-amritsar-inn-in04928
heritage-ashram-stay-amritsar-in04929,Heritage Ashram Stay Amritsar,Amritsar,amritsar,"25, Maqbool Rd, Lawrence Road, Amritsar, Punjab 143006",,,4.3,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=heritage-ashram-stay-amritsar-in04929
the-ocean-sanctuary-amritsar-in04930,The Ocean Sanctuary Amritsar,Amritsar,amritsar,"249, Maqbool Rd, near Golden Temple, Amritsar, Punjab 143104",,,4.6,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-ocean-sanctuary-amritsar-in04930
silver-ashram-stay-amritsar-in04931,Silver Ashram Stay Amritsar,Amritsar,amritsar,"428, Maqbool Rd, Cantt, Amritsar, Punjab 143006",,,4.2,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=silver-ashram-stay-amritsar-in04931
maple-riverside-amritsar-in04932,Maple Riverside Amritsar,Amritsar,amritsar,"396, Mall Rd, Lawrence Road, Amritsar, Punjab 143006",,,4.2,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=maple-riverside-amritsar-in04932
the-imperial-sanctuary-amritsar-in04933,The Imperial Sanctuary Amritsar,Amritsar,amritsar,"230, Maqbool Rd, Ranjit Avenue, Amritsar, Punjab 143104",,,4.0,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-imperial-sanctuary-amritsar-in04933
misty-ashram-stay-amritsar-in04934,Misty Ashram Stay Amritsar,Amritsar,amritsar,"94, Golden Temple Rd, Cantt, Amritsar, Punjab 143006",,,4.8,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=misty-ashram-stay-amritsar-in04934
imperial-tirth-amritsar-in04935,Imperial Tirth Amritsar,Amritsar,amritsar,"38, Lawrence Rd, Lawrence Road, Amritsar, Punjab 143006",,,4.2,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=imperial-tirth-amritsar-in04935
cosy-ghat-view-amritsar-in04936,Cosy Ghat View Amritsar,Amritsar,amritsar,"100, Mall Rd, Lawrence Road, Amritsar, Punjab 143006",,,4.5,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=cosy-ghat-view-amritsar-in04936
ocean-riverside-amritsar-in04937,Ocean Riverside Amritsar,Amritsar,amritsar,"28, Lawrence Rd, Cantt, Amritsar, Punjab 143001",,,4.1,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=ocean-riverside-amritsar-in04937
whispering-peace-lodge-amritsar-in04938,Whispering Peace Lodge Amritsar,Amritsar,amritsar,"362, Lawrence Rd, Mall Road, Amritsar, Punjab 143104",,,4.1,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=whispering-peace-lodge-amritsar-in04938
the-highland-sanctuary-amritsar-in04939,The Highland Sanctuary Amritsar,Amritsar,amritsar,"497, Golden Temple Rd, Mall Road, Amritsar, Punjab 143006",,,4.2,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-highland-sanctuary-amritsar-in04939
aria-riverside-amritsar-in04940,Aria Riverside Amritsar,Amritsar,amritsar,"249, Maqbool Rd, Mall Road, Amritsar, Punjab 143104",,,4.7,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=aria-riverside-amritsar-in04940
tranquil-ghat-view-amritsar-in04941,Tranquil Ghat View Amritsar,Amritsar,amritsar,"92, Mall Rd, near Golden Temple, Amritsar, Punjab 143006",,,4.1,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=tranquil-ghat-view-amritsar-in04941
the-whispering-sanctuary-amritsar-in04942,The Whispering Sanctuary Amritsar,Amritsar,amritsar,"449, Lawrence Rd, Cantt, Amritsar, Punjab 143104",,,4.1,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-whispering-sanctuary-amritsar-in04942
pearl-tirth-amritsar-in04943,Pearl Tirth Amritsar,Amritsar,amritsar,"30, Mall Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.3,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=pearl-tirth-amritsar-in04943
marigold-peace-lodge-amritsar-in04944,Marigold Peace Lodge Amritsar,Amritsar,amritsar,"178, Maqbool Rd, Mall Road, Amritsar, Punjab 143006",,,4.8,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=marigold-peace-lodge-amritsar-in04944
crown-riverside-amritsar-in04945,Crown Riverside Amritsar,Amritsar,amritsar,"194, Maqbool Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.5,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=crown-riverside-amritsar-in04945
tapasya-amritsar-stay-46-in04946,Tapasya Amritsar Stay 46,Amritsar,amritsar,"351, Golden Temple Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.7,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=tapasya-amritsar-stay-46-in04946
royal-peace-lodge-amritsar-in04947,Royal Peace Lodge Amritsar,Amritsar,amritsar,"564, Lawrence Rd, Mall Road, Amritsar, Punjab 143104",,,4.1,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=royal-peace-lodge-amritsar-in04947
wooden-peace-lodge-amritsar-in04948,Wooden Peace Lodge Amritsar,Amritsar,amritsar,"466, Maqbool Rd, Cantt, Amritsar, Punjab 143001",,,4.6,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=wooden-peace-lodge-amritsar-in04948
ocean-ashram-stay-amritsar-in04949,Ocean Ashram Stay Amritsar,Amritsar,amritsar,"581, Lawrence Rd, near Golden Temple, Amritsar, Punjab 143006",,,4.2,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=ocean-ashram-stay-amritsar-in04949
sapphire-riverside-amritsar-in04950,Sapphire Riverside Amritsar,Amritsar,amritsar,"317, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143001",,,4.2,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=sapphire-riverside-amritsar-in04950
saffron-ashram-stay-amritsar-in04951,Saffron Ashram Stay Amritsar,Amritsar,amritsar,"95, Ranjit Ave, near Golden Temple, Amritsar, Punjab 143104",,,4.1,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=saffron-ashram-stay-amritsar-in04951
the-maple-sanctuary-amritsar-in04952,The Maple Sanctuary Amritsar,Amritsar,amritsar,"178, Lawrence Rd, Mall Road, Amritsar, Punjab 143104",,,4.7,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-maple-sanctuary-amritsar-in04952
azure-peace-lodge-amritsar-in04953,Azure Peace Lodge Amritsar,Amritsar,amritsar,"101, Cantt, near Golden Temple, Amritsar, Punjab 143104",,,4.1,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=azure-peace-lodge-amritsar-in04953
saffron-ghat-view-amritsar-in04954,Saffron Ghat View Amritsar,Amritsar,amritsar,"528, Lawrence Rd, near Golden Temple, Amritsar, Punjab 143104",,,4.7,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=saffron-ghat-view-amritsar-in04954
crown-peace-lodge-amritsar-in04955,Crown Peace Lodge Amritsar,Amritsar,amritsar,"569, Lawrence Rd, Mall Road, Amritsar, Punjab 143006",,,4.5,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=crown-peace-lodge-amritsar-in04955
saffron-riverside-amritsar-in04956,Saffron Riverside Amritsar,Amritsar,amritsar,"499, Mall Rd, Mall Road, Amritsar, Punjab 143001",,,4.0,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=saffron-riverside-amritsar-in04956
cosy-riverside-amritsar-in04957,Cosy Riverside Amritsar,Amritsar,amritsar,"307, Cantt, Ranjit Avenue, Amritsar, Punjab 143104",,,4.9,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=cosy-riverside-amritsar-in04957
crystal-ashram-stay-amritsar-in04958,Crystal Ashram Stay Amritsar,Amritsar,amritsar,"487, Mall Rd, Mall Road, Amritsar, Punjab 143006",,,4.4,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=crystal-ashram-stay-amritsar-in04958
aurora-peace-lodge-amritsar-in04959,Aurora Peace Lodge Amritsar,Amritsar,amritsar,"514, Mall Rd, Mall Road, Amritsar, Punjab 143006",,,4.4,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=aurora-peace-lodge-amritsar-in04959
the-marigold-sanctuary-amritsar-in04960,The Marigold Sanctuary Amritsar,Amritsar,amritsar,"570, Maqbool Rd, Ranjit Avenue, Amritsar, Punjab 143104",,,4.0,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-marigold-sanctuary-amritsar-in04960
cosy-peace-lodge-amritsar-in04961,Cosy Peace Lodge Amritsar,Amritsar,amritsar,"462, Ranjit Ave, near Golden Temple, Amritsar, Punjab 143104",,,4.3,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=cosy-peace-lodge-amritsar-in04961
the-sunrise-sanctuary-amritsar-in04962,The Sunrise Sanctuary Amritsar,Amritsar,amritsar,"313, Maqbool Rd, Ranjit Avenue, Amritsar, Punjab 143001",,,4.6,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-sunrise-sanctuary-amritsar-in04962
emerald-peace-lodge-amritsar-in04963,Emerald Peace Lodge Amritsar,Amritsar,amritsar,"346, Maqbool Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.5,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=emerald-peace-lodge-amritsar-in04963
the-alpine-sanctuary-amritsar-in04964,The Alpine Sanctuary Amritsar,Amritsar,amritsar,"496, Mall Rd, Cantt, Amritsar, Punjab 143006",,,4.5,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-alpine-sanctuary-amritsar-in04964
maple-tirth-amritsar-in04965,Maple Tirth Amritsar,Amritsar,amritsar,"343, Cantt, Lawrence Road, Amritsar, Punjab 143001",,,4.3,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=maple-tirth-amritsar-in04965
the-aspen-sanctuary-amritsar-in04966,The Aspen Sanctuary Amritsar,Amritsar,amritsar,"356, Lawrence Rd, Lawrence Road, Amritsar, Punjab 143001",,,4.1,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-aspen-sanctuary-amritsar-in04966
aspen-peace-lodge-amritsar-in04967,Aspen Peace Lodge Amritsar,Amritsar,amritsar,"283, Cantt, Mall Road, Amritsar, Punjab 143006",,,4.8,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=aspen-peace-lodge-amritsar-in04967
crown-ghat-view-amritsar-in04968,Crown Ghat View Amritsar,Amritsar,amritsar,"85, Ranjit Ave, Cantt, Amritsar, Punjab 143006",,,4.8,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=crown-ghat-view-amritsar-in04968
casa-tirth-amritsar-in04969,Casa Tirth Amritsar,Amritsar,amritsar,"544, Cantt, Ranjit Avenue, Amritsar, Punjab 143006",,,4.3,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=casa-tirth-amritsar-in04969
highland-ghat-view-amritsar-in04970,Highland Ghat View Amritsar,Amritsar,amritsar,"410, Lawrence Rd, Cantt, Amritsar, Punjab 143001",,,4.1,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=highland-ghat-view-amritsar-in04970
imperial-ghat-view-amritsar-in04971,Imperial Ghat View Amritsar,Amritsar,amritsar,"50, Cantt, Ranjit Avenue, Amritsar, Punjab 143006",,,4.0,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=imperial-ghat-view-amritsar-in04971
the-silver-sanctuary-amritsar-in04972,The Silver Sanctuary Amritsar,Amritsar,amritsar,"160, Cantt, Lawrence Road, Amritsar, Punjab 143001",,,4.3,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-silver-sanctuary-amritsar-in04972
highland-peace-lodge-amritsar-73-in04973,Highland Peace Lodge Amritsar 73,Amritsar,amritsar,"78, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143001",,,4.4,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=highland-peace-lodge-amritsar-73-in04973
marigold-ghat-view-amritsar-in04974,Marigold Ghat View Amritsar,Amritsar,amritsar,"68, Maqbool Rd, Cantt, Amritsar, Punjab 143006",,,4.3,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=marigold-ghat-view-amritsar-in04974
royal-ashram-stay-amritsar-in04975,Royal Ashram Stay Amritsar,Amritsar,amritsar,"227, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143001",,,4.1,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=royal-ashram-stay-amritsar-in04975
ocean-tirth-amritsar-in04976,Ocean Tirth Amritsar,Amritsar,amritsar,"460, Golden Temple Rd, Ranjit Avenue, Amritsar, Punjab 143104",,,4.0,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=ocean-tirth-amritsar-in04976
casa-riverside-amritsar-in04977,Casa Riverside Amritsar,Amritsar,amritsar,"97, Golden Temple Rd, near Golden Temple, Amritsar, Punjab 143001",,,4.4,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=casa-riverside-amritsar-in04977
sapphire-peace-lodge-amritsar-in04978,Sapphire Peace Lodge Amritsar,Amritsar,amritsar,"509, Lawrence Rd, Cantt, Amritsar, Punjab 143104",,,4.6,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=sapphire-peace-lodge-amritsar-in04978
vintage-riverside-amritsar-in04979,Vintage Riverside Amritsar,Amritsar,amritsar,"535, Cantt, Mall Road, Amritsar, Punjab 143006",,,4.7,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=vintage-riverside-amritsar-in04979
highland-riverside-amritsar-in04980,Highland Riverside Amritsar,Amritsar,amritsar,"127, Lawrence Rd, Cantt, Amritsar, Punjab 143001",,,4.0,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=highland-riverside-amritsar-in04980
alpine-ashram-stay-amritsar-in04981,Alpine Ashram Stay Amritsar,Amritsar,amritsar,"363, Maqbool Rd, Cantt, Amritsar, Punjab 143001",,,4.0,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=alpine-ashram-stay-amritsar-in04981
maple-ghat-view-amritsar-in04982,Maple Ghat View Amritsar,Amritsar,amritsar,"458, Golden Temple Rd, Cantt, Amritsar, Punjab 143001",,,4.6,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=maple-ghat-view-amritsar-in04982
aurora-ashram-stay-amritsar-in04983,Aurora Ashram Stay Amritsar,Amritsar,amritsar,"299, Golden Temple Rd, near Golden Temple, Amritsar, Punjab 143001",,,4.9,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=aurora-ashram-stay-amritsar-in04983
royal-tirth-amritsar-in04984,Royal Tirth Amritsar,Amritsar,amritsar,"233, Mall Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.5,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=royal-tirth-amritsar-in04984
the-pearl-sanctuary-amritsar-in04985,The Pearl Sanctuary Amritsar,Amritsar,amritsar,"53, Mall Rd, Mall Road, Amritsar, Punjab 143006",,,4.6,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-pearl-sanctuary-amritsar-in04985
pearl-peace-lodge-amritsar-in04986,Pearl Peace Lodge Amritsar,Amritsar,amritsar,"364, Mall Rd, Lawrence Road, Amritsar, Punjab 143001",,,4.5,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=pearl-peace-lodge-amritsar-in04986
aurora-riverside-amritsar-in04987,Aurora Riverside Amritsar,Amritsar,amritsar,"388, Ranjit Ave, Lawrence Road, Amritsar, Punjab 143001",,,4.7,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=aurora-riverside-amritsar-in04987
maple-ashram-stay-amritsar-in04988,Maple Ashram Stay Amritsar,Amritsar,amritsar,"496, Mall Rd, near Golden Temple, Amritsar, Punjab 143104",,,4.4,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=maple-ashram-stay-amritsar-in04988
silver-riverside-amritsar-in04989,Silver Riverside Amritsar,Amritsar,amritsar,"71, Lawrence Rd, Cantt, Amritsar, Punjab 143006",,,4.6,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=silver-riverside-amritsar-in04989
sapphire-tirth-amritsar-in04990,Sapphire Tirth Amritsar,Amritsar,amritsar,"414, Ranjit Ave, Mall Road, Amritsar, Punjab 143001",,,4.4,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=sapphire-tirth-amritsar-in04990
ocean-ghat-view-amritsar-in04991,Ocean Ghat View Amritsar,Amritsar,amritsar,"191, Maqbool Rd, near Golden Temple, Amritsar, Punjab 143104",,,4.8,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=ocean-ghat-view-amritsar-in04991
